Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2015,Arizona,525.0,13.0,7.0,6.0,0.0,0.538,486.0,465.0,21.0,525.0,2897.0,5.5,31.0
2015,Washington,477.0,13.0,7.0,6.0,0.0,0.538,398.0,244.0,154.0,477.0,2130.0,4.5,27.0
2015,UCLA,460.0,13.0,8.0,5.0,0.0,0.615,419.0,338.0,81.0,460.0,2299.0,5.0,26.0
2015,Oregon State,446.0,12.0,2.0,10.0,0.0,0.167,228.0,444.0,-216.0,446.0,2128.0,4.8,15.0
2015,California,439.0,13.0,8.0,5.0,0.0,0.615,493.0,399.0,94.0,439.0,1987.0,4.5,16.0
2015,Washington State,294.0,13.0,9.0,4.0,0.0,0.692,409.0,360.0,49.0,294.0,1046.0,3.6,8.0
2015,Navy,748.0,13.0,11.0,2.0,0.0,0.846,478.0,284.0,194.0,748.0,4247.0,5.7,53.0
2015,Houston,669.0,14.0,13.0,1.0,0.0,0.929,566.0,290.0,276.0,669.0,3308.0,4.9,46.0
2015,South Florida,594.0,13.0,8.0,5.0,0.0,0.615,437.0,298.0,139.0,594.0,3215.0,5.4,28.0
2015,Tulsa,591.0,13.0,6.0,7.0,0.0,0.462,483.0,518.0,-35.0,591.0,2264.0,3.8,33.0
2015,Memphis,563.0,13.0,9.0,4.0,0.0,0.692,522.0,355.0,167.0,563.0,2333.0,4.1,29.0
2015,Temple,518.0,14.0,10.0,4.0,0.0,0.714,417.0,281.0,136.0,518.0,2097.0,4.0,25.0
2015,Cincinnati,512.0,13.0,7.0,6.0,0.0,0.538,440.0,405.0,35.0,512.0,2313.0,4.5,25.0
2015,SMU,503.0,12.0,2.0,10.0,0.0,0.167,333.0,548.0,-215.0,503.0,1978.0,3.9,23.0
2015,Connecticut,477.0,13.0,6.0,7.0,0.0,0.462,223.0,253.0,-30.0,477.0,1622.0,3.4,14.0
2015,East Carolina,405.0,12.0,5.0,7.0,0.0,0.417,329.0,312.0,17.0,405.0,1618.0,4.0,19.0
2015,Tulane,397.0,12.0,3.0,9.0,0.0,0.25,236.0,435.0,-199.0,397.0,1389.0,3.5,11.0
2015,UCF,355.0,12.0,0.0,12.0,0.0,0.0,167.0,452.0,-285.0,355.0,971.0,2.7,4.0
2015,Air Force,817.0,14.0,8.0,6.0,0.0,0.571,473.0,357.0,116.0,817.0,4472.0,5.5,45.0
2015,San Diego State,676.0,14.0,11.0,3.0,0.0,0.786,450.0,230.0,220.0,676.0,3266.0,4.8,32.0
2015,New Mexico,637.0,13.0,7.0,6.0,0.0,0.538,389.0,369.0,20.0,637.0,3309.0,5.2,42.0
2015,Nevada,556.0,13.0,7.0,6.0,0.0,0.538,341.0,349.0,-8.0,556.0,2738.0,4.9,23.0
2015,Boise State,553.0,13.0,9.0,4.0,0.0,0.692,508.0,263.0,245.0,553.0,2488.0,4.5,36.0
2015,Colorado State,535.0,13.0,7.0,6.0,0.0,0.538,385.0,354.0,31.0,535.0,2572.0,4.8,20.0
2015,San Jose State,531.0,13.0,6.0,7.0,0.0,0.462,363.0,354.0,9.0,531.0,2378.0,4.5,23.0
2015,Nevada-Las Vegas,500.0,12.0,3.0,9.0,0.0,0.25,343.0,404.0,-61.0,500.0,2319.0,4.6,19.0
2015,Utah State,481.0,13.0,6.0,7.0,0.0,0.462,377.0,347.0,30.0,481.0,2146.0,4.5,22.0
2015,Wyoming,478.0,12.0,2.0,10.0,0.0,0.167,228.0,408.0,-180.0,478.0,2093.0,4.4,12.0
2015,Hawaii,424.0,13.0,3.0,10.0,0.0,0.231,229.0,463.0,-234.0,424.0,1611.0,3.8,15.0
2015,Fresno State,423.0,12.0,3.0,9.0,0.0,0.25,267.0,457.0,-190.0,423.0,1642.0,3.9,14.0
2015,Georgia Southern,724.0,13.0,9.0,4.0,0.0,0.692,474.0,306.0,168.0,724.0,4713.0,6.5,54.0
2015,Appalachian State,608.0,13.0,11.0,2.0,0.0,0.846,477.0,248.0,229.0,608.0,3539.0,5.8,25.0
2015,Arkansas State,608.0,13.0,9.0,4.0,0.0,0.692,520.0,393.0,127.0,608.0,3017.0,5.0,35.0
2015,South Alabama,481.0,12.0,5.0,7.0,0.0,0.417,300.0,447.0,-147.0,481.0,1930.0,4.0,18.0
2015,Texas State,470.0,12.0,3.0,9.0,0.0,0.25,323.0,470.0,-147.0,470.0,2268.0,4.8,24.0
2015,Idaho,458.0,12.0,4.0,8.0,0.0,0.333,364.0,505.0,-141.0,458.0,1766.0,3.9,23.0
2015,Louisiana,450.0,12.0,4.0,8.0,0.0,0.333,317.0,382.0,-65.0,450.0,2063.0,4.6,25.0
2015,New Mexico State,445.0,12.0,3.0,9.0,0.0,0.25,343.0,540.0,-197.0,445.0,2182.0,4.9,16.0
2015,Louisiana-Monroe,425.0,13.0,2.0,11.0,0.0,0.154,273.0,475.0,-202.0,425.0,1338.0,3.1,7.0
2015,Georgia State,407.0,13.0,6.0,7.0,0.0,0.462,350.0,368.0,-18.0,407.0,1260.0,3.1,15.0
2015,Troy,382.0,12.0,4.0,8.0,0.0,0.333,335.0,339.0,-4.0,382.0,1432.0,3.7,14.0
2015,Northern Illinois,643.0,14.0,8.0,6.0,0.0,0.571,436.0,387.0,49.0,643.0,2662.0,4.1,31.0
2015,Ohio,546.0,13.0,8.0,5.0,0.0,0.615,358.0,329.0,29.0,546.0,2352.0,4.3,22.0
2015,Bowling Green,542.0,14.0,10.0,4.0,0.0,0.714,591.0,405.0,186.0,542.0,2520.0,4.6,34.0
2015,Akron,536.0,13.0,8.0,5.0,0.0,0.615,311.0,279.0,32.0,536.0,2148.0,4.0,20.0
2015,Western Michigan,526.0,13.0,8.0,5.0,0.0,0.615,468.0,368.0,100.0,526.0,2648.0,5.0,28.0
2015,Toledo,491.0,12.0,10.0,2.0,0.0,0.833,420.0,249.0,171.0,491.0,2501.0,5.1,25.0
2015,Kent State,447.0,12.0,3.0,9.0,0.0,0.25,157.0,313.0,-156.0,447.0,1623.0,3.6,6.0
2015,Ball State,437.0,12.0,3.0,9.0,0.0,0.25,277.0,430.0,-153.0,437.0,1840.0,4.2,15.0
2015,Miami (OH),428.0,12.0,3.0,9.0,0.0,0.25,215.0,384.0,-169.0,428.0,1556.0,3.6,7.0
2015,Buffalo,425.0,12.0,5.0,7.0,0.0,0.417,320.0,331.0,-11.0,425.0,1648.0,3.9,17.0
2015,Eastern Michigan,423.0,12.0,1.0,11.0,0.0,0.083,305.0,505.0,-200.0,423.0,1939.0,4.6,20.0
2015,Central Michigan,420.0,13.0,7.0,6.0,0.0,0.538,336.0,286.0,50.0,420.0,1301.0,3.1,15.0
2015,Massachusetts,392.0,12.0,3.0,9.0,0.0,0.25,266.0,377.0,-111.0,392.0,1707.0,4.4,15.0
2015,Charlotte,563.0,12.0,2.0,10.0,0.0,0.167,210.0,435.0,-225.0,563.0,1963.0,3.5,9.0
2015,Rice,532.0,12.0,5.0,7.0,0.0,0.417,313.0,430.0,-117.0,532.0,2137.0,4.0,21.0
2015,UTSA,511.0,12.0,3.0,9.0,0.0,0.25,271.0,405.0,-134.0,511.0,2017.0,3.9,16.0
2015,Middle Tennessee State,504.0,13.0,7.0,6.0,0.0,0.538,442.0,346.0,96.0,504.0,1970.0,3.9,23.0
2015,Southern Mississippi,502.0,14.0,9.0,5.0,0.0,0.643,559.0,358.0,201.0,502.0,2517.0,5.0,31.0
2015,Florida Atlantic,497.0,12.0,3.0,9.0,0.0,0.25,270.0,345.0,-75.0,497.0,1953.0,3.9,15.0
2015,Marshall,495.0,13.0,10.0,3.0,0.0,0.769,407.0,231.0,176.0,495.0,2193.0,4.4,19.0
2015,Western Kentucky,463.0,14.0,12.0,2.0,0.0,0.857,620.0,363.0,257.0,463.0,2165.0,4.7,30.0
2015,UTEP,448.0,12.0,5.0,7.0,0.0,0.417,248.0,395.0,-147.0,448.0,1775.0,4.0,8.0
2015,North Texas,436.0,12.0,1.0,11.0,0.0,0.083,182.0,495.0,-313.0,436.0,1904.0,4.4,7.0
2015,Louisiana Tech,432.0,13.0,9.0,4.0,0.0,0.692,488.0,349.0,139.0,432.0,2078.0,4.8,27.0
2015,Old Dominion,401.0,12.0,5.0,7.0,0.0,0.417,291.0,429.0,-138.0,401.0,1821.0,4.5,16.0
2015,Florida International,385.0,12.0,5.0,7.0,0.0,0.417,306.0,358.0,-52.0,385.0,1319.0,3.4,15.0
