Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2017,Utah,526.0,13.0,7.0,6.0,0.0,0.538,384.0,301.0,83.0,526.0,2132.0,4.1,22.0
2017,Colorado,494.0,12.0,5.0,7.0,0.0,0.417,317.0,338.0,-21.0,494.0,1902.0,3.9,17.0
2017,Stanford,479.0,14.0,9.0,5.0,0.0,0.643,453.0,318.0,135.0,479.0,2836.0,5.9,31.0
2017,Washington,473.0,13.0,10.0,3.0,0.0,0.769,471.0,209.0,262.0,473.0,2382.0,5.0,37.0
2017,California,416.0,12.0,5.0,7.0,0.0,0.417,333.0,341.0,-8.0,416.0,1507.0,3.6,17.0
2017,Oregon State,411.0,12.0,1.0,11.0,0.0,0.083,248.0,516.0,-268.0,411.0,1650.0,4.0,18.0
2017,UCLA,393.0,13.0,6.0,7.0,0.0,0.462,422.0,476.0,-54.0,393.0,1482.0,3.8,19.0
2017,Washington State,303.0,13.0,9.0,4.0,0.0,0.692,394.0,335.0,59.0,303.0,877.0,2.9,8.0
2017,Navy,822.0,13.0,7.0,6.0,0.0,0.538,396.0,342.0,54.0,822.0,4568.0,5.6,41.0
2017,South Florida,634.0,12.0,10.0,2.0,0.0,0.833,459.0,282.0,177.0,634.0,3169.0,5.0,30.0
2017,Tulsa,592.0,12.0,2.0,10.0,0.0,0.167,352.0,450.0,-98.0,592.0,2967.0,5.0,36.0
2017,Tulane,575.0,12.0,5.0,7.0,0.0,0.417,330.0,350.0,-20.0,575.0,2778.0,4.8,31.0
2017,UCF,500.0,13.0,13.0,0.0,0.0,1.0,627.0,329.0,298.0,500.0,2589.0,5.2,39.0
2017,SMU,486.0,13.0,7.0,6.0,0.0,0.538,492.0,477.0,15.0,486.0,2397.0,4.9,26.0
2017,Connecticut,484.0,12.0,3.0,9.0,0.0,0.25,283.0,455.0,-172.0,484.0,1756.0,3.6,17.0
2017,Temple,461.0,13.0,7.0,6.0,0.0,0.538,326.0,335.0,-9.0,461.0,1773.0,3.8,15.0
2017,Memphis,453.0,13.0,10.0,3.0,0.0,0.769,592.0,422.0,170.0,453.0,2562.0,5.7,33.0
2017,Houston,446.0,12.0,7.0,5.0,0.0,0.583,339.0,286.0,53.0,446.0,2002.0,4.5,25.0
2017,East Carolina,394.0,12.0,3.0,9.0,0.0,0.25,299.0,540.0,-241.0,394.0,1297.0,3.3,10.0
2017,Cincinnati,371.0,12.0,4.0,8.0,0.0,0.333,251.0,382.0,-131.0,371.0,1624.0,4.4,11.0
2017,Air Force,763.0,12.0,5.0,7.0,0.0,0.417,377.0,389.0,-12.0,763.0,3675.0,4.8,38.0
2017,San Diego State,574.0,13.0,10.0,3.0,0.0,0.769,400.0,263.0,137.0,574.0,3288.0,5.7,33.0
2017,New Mexico,541.0,12.0,3.0,9.0,0.0,0.25,248.0,382.0,-134.0,541.0,2827.0,5.2,21.0
2017,Boise State,530.0,14.0,11.0,3.0,0.0,0.786,455.0,320.0,135.0,530.0,2013.0,3.8,25.0
2017,Nevada-Las Vegas,528.0,12.0,5.0,7.0,0.0,0.417,346.0,381.0,-35.0,528.0,2882.0,5.5,29.0
2017,Colorado State,518.0,13.0,7.0,6.0,0.0,0.538,434.0,361.0,73.0,518.0,2608.0,5.0,26.0
2017,Fresno State,512.0,14.0,10.0,4.0,0.0,0.714,380.0,251.0,129.0,512.0,2184.0,4.3,22.0
2017,Utah State,485.0,13.0,6.0,7.0,0.0,0.462,392.0,350.0,42.0,485.0,2228.0,4.6,24.0
2017,San Jose State,483.0,13.0,2.0,11.0,0.0,0.154,206.0,542.0,-336.0,483.0,1561.0,3.2,6.0
2017,Wyoming,446.0,13.0,8.0,5.0,0.0,0.615,305.0,228.0,77.0,446.0,1414.0,3.2,13.0
2017,Hawaii,420.0,12.0,3.0,9.0,0.0,0.25,273.0,407.0,-134.0,420.0,2018.0,4.8,15.0
2017,Nevada,362.0,12.0,3.0,9.0,0.0,0.25,338.0,407.0,-69.0,362.0,1526.0,4.2,12.0
2017,Georgia Southern,644.0,12.0,2.0,10.0,0.0,0.167,250.0,386.0,-136.0,644.0,2668.0,4.1,19.0
2017,Appalachian State,530.0,13.0,9.0,4.0,0.0,0.692,435.0,263.0,172.0,530.0,2907.0,5.5,27.0
2017,Texas State,480.0,12.0,2.0,10.0,0.0,0.167,207.0,403.0,-196.0,480.0,1609.0,3.4,11.0
2017,Arkansas State,462.0,12.0,7.0,5.0,0.0,0.583,454.0,309.0,145.0,462.0,1833.0,4.0,17.0
2017,Louisiana-Monroe,459.0,12.0,4.0,8.0,0.0,0.333,407.0,492.0,-85.0,459.0,2040.0,4.4,27.0
2017,Louisiana,452.0,12.0,5.0,7.0,0.0,0.417,338.0,480.0,-142.0,452.0,2204.0,4.9,27.0
2017,Coastal Carolina,446.0,12.0,3.0,9.0,0.0,0.25,284.0,408.0,-124.0,446.0,1875.0,4.2,15.0
2017,Idaho,446.0,12.0,4.0,8.0,0.0,0.333,251.0,309.0,-58.0,446.0,1495.0,3.4,10.0
2017,Georgia State,436.0,12.0,7.0,5.0,0.0,0.583,244.0,297.0,-53.0,436.0,1414.0,3.2,12.0
2017,Troy,409.0,13.0,11.0,2.0,0.0,0.846,410.0,240.0,170.0,409.0,1935.0,4.7,30.0
2017,South Alabama,375.0,12.0,4.0,8.0,0.0,0.333,238.0,318.0,-80.0,375.0,1167.0,3.1,10.0
2017,New Mexico State,353.0,13.0,7.0,6.0,0.0,0.538,381.0,386.0,-5.0,353.0,1431.0,4.1,18.0
2017,Western Michigan,562.0,12.0,6.0,6.0,0.0,0.5,407.0,348.0,59.0,562.0,2697.0,4.8,26.0
2017,Toledo,556.0,14.0,11.0,3.0,0.0,0.786,509.0,367.0,142.0,556.0,2873.0,5.2,32.0
2017,Northern Illinois,552.0,13.0,8.0,5.0,0.0,0.615,376.0,286.0,90.0,552.0,2338.0,4.2,18.0
2017,Ohio,552.0,13.0,9.0,4.0,0.0,0.692,508.0,315.0,193.0,552.0,3173.0,5.7,44.0
2017,Kent State,518.0,12.0,2.0,10.0,0.0,0.167,153.0,421.0,-268.0,518.0,1830.0,3.5,10.0
2017,Ball State,494.0,12.0,2.0,10.0,0.0,0.167,215.0,488.0,-273.0,494.0,1904.0,3.9,15.0
2017,Akron,459.0,14.0,7.0,7.0,0.0,0.5,310.0,392.0,-82.0,459.0,1480.0,3.2,14.0
2017,Central Michigan,450.0,13.0,8.0,5.0,0.0,0.615,370.0,358.0,12.0,450.0,1755.0,3.9,19.0
2017,Miami (OH),438.0,12.0,5.0,7.0,0.0,0.417,293.0,289.0,4.0,438.0,1767.0,4.0,12.0
2017,Bowling Green,430.0,12.0,2.0,10.0,0.0,0.167,304.0,456.0,-152.0,430.0,1860.0,4.3,13.0
2017,Buffalo,428.0,12.0,6.0,6.0,0.0,0.5,342.0,298.0,44.0,428.0,1693.0,4.0,18.0
2017,Eastern Michigan,419.0,12.0,5.0,7.0,0.0,0.417,313.0,280.0,33.0,419.0,1566.0,3.7,14.0
2017,Florida Atlantic,665.0,14.0,11.0,3.0,0.0,0.786,568.0,318.0,250.0,665.0,3992.0,6.0,52.0
2017,UAB,529.0,13.0,8.0,5.0,0.0,0.615,361.0,333.0,28.0,529.0,2382.0,4.5,27.0
2017,North Texas,515.0,14.0,9.0,5.0,0.0,0.643,497.0,490.0,7.0,515.0,2299.0,4.5,28.0
2017,Southern Mississippi,498.0,13.0,8.0,5.0,0.0,0.615,379.0,318.0,61.0,498.0,2399.0,4.8,19.0
2017,Louisiana Tech,495.0,13.0,7.0,6.0,0.0,0.538,396.0,330.0,66.0,495.0,2242.0,4.5,22.0
2017,Florida International,494.0,13.0,8.0,5.0,0.0,0.615,333.0,370.0,-37.0,494.0,2069.0,4.2,20.0
2017,Rice,486.0,12.0,1.0,11.0,0.0,0.083,195.0,429.0,-234.0,486.0,2244.0,4.6,20.0
2017,Old Dominion,461.0,12.0,5.0,7.0,0.0,0.417,248.0,380.0,-132.0,461.0,1967.0,4.3,17.0
2017,Marshall,453.0,13.0,8.0,5.0,0.0,0.615,347.0,259.0,88.0,453.0,1827.0,4.0,14.0
2017,UTSA,445.0,11.0,6.0,5.0,0.0,0.545,259.0,187.0,72.0,445.0,2030.0,4.6,10.0
2017,Charlotte,428.0,12.0,1.0,11.0,0.0,0.083,170.0,393.0,-223.0,428.0,1995.0,4.7,13.0
2017,Middle Tennessee State,427.0,13.0,7.0,6.0,0.0,0.538,332.0,321.0,11.0,427.0,1865.0,4.4,15.0
2017,Western Kentucky,391.0,13.0,6.0,7.0,0.0,0.462,331.0,349.0,-18.0,391.0,791.0,2.0,15.0
2017,UTEP,345.0,12.0,0.0,12.0,0.0,0.0,141.0,441.0,-300.0,345.0,1146.0,3.3,9.0
