Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2000,Baylor,360.0,11.0,2.0,9.0,0.0,0.182,139.0,397.0,-258.0,360.0,802.0,2.2,5.0
2000,Texas Tech,304.0,12.0,7.0,6.0,0.0,0.538,303.0,238.0,65.0,304.0,797.0,2.6,10.0
2000,Clemson,557.0,11.0,9.0,3.0,0.0,0.75,396.0,212.0,184.0,557.0,2600.0,4.7,33.0
2000,North Carolina,473.0,11.0,6.0,5.0,0.0,0.545,269.0,284.0,-15.0,473.0,1633.0,3.5,16.0
2000,Georgia Tech,466.0,11.0,9.0,3.0,0.0,0.75,372.0,209.0,163.0,466.0,1807.0,3.9,21.0
2000,Florida State,455.0,12.0,11.0,2.0,0.0,0.846,509.0,123.0,386.0,455.0,1980.0,4.4,27.0
2000,Wake Forest,453.0,11.0,2.0,9.0,0.0,0.182,181.0,362.0,-181.0,453.0,1652.0,3.6,16.0
2000,Virginia,447.0,11.0,6.0,6.0,0.0,0.5,228.0,255.0,-27.0,447.0,1801.0,4.0,20.0
2000,Maryland,384.0,11.0,5.0,6.0,0.0,0.455,247.0,284.0,-37.0,384.0,1365.0,3.6,18.0
2000,Duke,375.0,11.0,0.0,11.0,0.0,0.0,155.0,430.0,-275.0,375.0,906.0,2.4,10.0
2000,North Carolina State,351.0,11.0,8.0,4.0,0.0,0.667,341.0,308.0,33.0,351.0,1140.0,3.2,13.0
2000,Oregon State,497.0,11.0,11.0,1.0,0.0,0.917,359.0,203.0,156.0,497.0,2047.0,4.1,26.0
2000,Washington,487.0,11.0,11.0,1.0,0.0,0.917,353.0,246.0,107.0,487.0,2329.0,4.8,31.0
2000,Arizona,470.0,11.0,5.0,6.0,0.0,0.455,254.0,237.0,17.0,470.0,1695.0,3.6,16.0
2000,USC,452.0,12.0,5.0,7.0,0.0,0.417,309.0,337.0,-28.0,452.0,1843.0,4.1,17.0
2000,Stanford,452.0,11.0,5.0,6.0,0.0,0.455,261.0,294.0,-33.0,452.0,1528.0,3.4,12.0
2000,Arizona State,444.0,11.0,6.0,6.0,0.0,0.5,296.0,272.0,24.0,444.0,1269.0,2.9,11.0
2000,Oregon,436.0,11.0,10.0,2.0,0.0,0.833,316.0,219.0,97.0,436.0,1663.0,3.8,18.0
2000,UCLA,425.0,11.0,6.0,6.0,0.0,0.5,333.0,347.0,-14.0,425.0,1086.0,2.6,18.0
2000,Washington State,421.0,11.0,4.0,7.0,0.0,0.364,281.0,354.0,-73.0,421.0,1334.0,3.2,12.0
2000,California,405.0,11.0,3.0,8.0,0.0,0.273,246.0,295.0,-49.0,405.0,1363.0,3.4,12.0
2000,Air Force,647.0,11.0,9.0,3.0,0.0,0.75,384.0,278.0,106.0,647.0,3244.0,5.0,33.0
2000,New Mexico,556.0,12.0,5.0,7.0,0.0,0.417,229.0,249.0,-20.0,556.0,1776.0,3.2,15.0
2000,Nevada-Las Vegas,547.0,12.0,8.0,5.0,0.0,0.615,339.0,261.0,78.0,547.0,2734.0,5.0,24.0
2000,Utah,424.0,11.0,4.0,7.0,0.0,0.364,234.0,207.0,27.0,424.0,1464.0,3.5,12.0
2000,BYU,398.0,12.0,6.0,6.0,0.0,0.5,280.0,310.0,-30.0,398.0,1202.0,3.0,21.0
2000,Colorado State,398.0,11.0,10.0,2.0,0.0,0.833,341.0,208.0,133.0,398.0,1510.0,3.8,18.0
2000,Wyoming,395.0,11.0,1.0,10.0,0.0,0.091,170.0,393.0,-223.0,395.0,1169.0,3.0,8.0
2000,San Diego State,365.0,11.0,3.0,8.0,0.0,0.273,170.0,273.0,-103.0,365.0,854.0,2.3,10.0
2000,Ohio,646.0,11.0,7.0,4.0,0.0,0.636,343.0,208.0,135.0,646.0,3553.0,5.5,32.0
2000,Northern Illinois,539.0,11.0,6.0,5.0,0.0,0.545,409.0,280.0,129.0,539.0,2509.0,4.7,35.0
2000,Ball State,537.0,11.0,5.0,6.0,0.0,0.455,209.0,349.0,-140.0,537.0,1813.0,3.4,13.0
2000,Toledo,514.0,11.0,10.0,1.0,0.0,0.909,400.0,125.0,275.0,514.0,2792.0,5.4,29.0
2000,Akron,490.0,11.0,6.0,5.0,0.0,0.545,333.0,295.0,38.0,490.0,2273.0,4.6,21.0
2000,Western Michigan,483.0,12.0,9.0,3.0,0.0,0.75,359.0,139.0,220.0,483.0,2058.0,4.3,27.0
2000,Buffalo,442.0,11.0,2.0,9.0,0.0,0.182,177.0,452.0,-275.0,442.0,1429.0,3.2,8.0
2000,Bowling Green,437.0,11.0,2.0,9.0,0.0,0.182,174.0,289.0,-115.0,437.0,1082.0,2.5,11.0
2000,Miami (OH),405.0,11.0,6.0,5.0,0.0,0.545,272.0,286.0,-14.0,405.0,1704.0,4.2,17.0
2000,Kent State,404.0,11.0,1.0,10.0,0.0,0.091,128.0,359.0,-231.0,404.0,1228.0,3.0,7.0
2000,Central Michigan,389.0,11.0,2.0,9.0,0.0,0.182,137.0,376.0,-239.0,389.0,1016.0,2.6,5.0
2000,Marshall,380.0,12.0,8.0,5.0,0.0,0.615,342.0,283.0,59.0,380.0,1363.0,3.6,18.0
2000,Eastern Michigan,351.0,11.0,3.0,8.0,0.0,0.273,209.0,350.0,-141.0,351.0,1047.0,3.0,12.0
2000,UAB,472.0,11.0,7.0,4.0,0.0,0.636,238.0,192.0,46.0,472.0,1801.0,3.8,14.0
2000,Cincinnati,448.0,11.0,7.0,5.0,0.0,0.583,275.0,260.0,15.0,448.0,1551.0,3.5,12.0
2000,East Carolina,446.0,11.0,8.0,4.0,0.0,0.667,330.0,229.0,101.0,446.0,1776.0,4.0,17.0
2000,Memphis,440.0,11.0,4.0,7.0,0.0,0.364,176.0,199.0,-23.0,440.0,1154.0,2.6,11.0
2000,Southern Mississippi,418.0,11.0,8.0,4.0,0.0,0.667,286.0,182.0,104.0,418.0,1129.0,2.7,15.0
2000,Army,416.0,11.0,1.0,10.0,0.0,0.091,224.0,372.0,-148.0,416.0,1575.0,3.8,16.0
2000,Louisville,409.0,11.0,9.0,3.0,0.0,0.75,388.0,246.0,142.0,409.0,1477.0,3.6,20.0
2000,Tulane,391.0,11.0,6.0,5.0,0.0,0.545,331.0,346.0,-15.0,391.0,1420.0,3.6,10.0
2000,Houston,353.0,11.0,3.0,8.0,0.0,0.273,211.0,370.0,-159.0,353.0,782.0,2.2,9.0
