Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2016,Maryland,533.0,13.0,6.0,7.0,0.0,0.462,335.0,384.0,-49.0,533.0,2594.0,4.9,26.0
2016,Nebraska,522.0,13.0,9.0,4.0,0.0,0.692,345.0,311.0,34.0,522.0,2200.0,4.2,24.0
2016,Iowa,502.0,13.0,8.0,5.0,0.0,0.615,324.0,245.0,79.0,502.0,2234.0,4.5,23.0
2016,Northwestern,501.0,13.0,7.0,6.0,0.0,0.538,338.0,289.0,49.0,501.0,1991.0,4.0,22.0
2016,Rutgers,488.0,12.0,2.0,10.0,0.0,0.167,188.0,450.0,-262.0,488.0,1743.0,3.6,8.0
2016,Michigan State,471.0,12.0,3.0,9.0,0.0,0.25,289.0,333.0,-44.0,471.0,2072.0,4.4,14.0
2016,Purdue,360.0,12.0,3.0,9.0,0.0,0.25,295.0,459.0,-164.0,360.0,1156.0,3.2,12.0
2016,Illinois,353.0,12.0,3.0,9.0,0.0,0.25,236.0,383.0,-147.0,353.0,1686.0,4.8,14.0
2016,Baylor,628.0,13.0,7.0,6.0,0.0,0.538,450.0,377.0,73.0,628.0,3143.0,5.0,25.0
2016,Texas,595.0,12.0,5.0,7.0,0.0,0.417,383.0,378.0,5.0,595.0,2882.0,4.8,27.0
2016,West Virginia,574.0,13.0,10.0,3.0,0.0,0.769,405.0,312.0,93.0,574.0,2969.0,5.2,24.0
2016,Oklahoma,572.0,13.0,11.0,2.0,0.0,0.846,571.0,375.0,196.0,572.0,3079.0,5.4,30.0
2016,Kansas State,570.0,13.0,9.0,4.0,0.0,0.692,419.0,290.0,129.0,570.0,3019.0,5.3,39.0
2016,Oklahoma State,491.0,13.0,10.0,3.0,0.0,0.769,502.0,345.0,157.0,491.0,2223.0,4.5,32.0
2016,Texas Christian,488.0,13.0,6.0,7.0,0.0,0.462,403.0,364.0,39.0,488.0,2535.0,5.2,30.0
2016,Iowa State,458.0,12.0,3.0,9.0,0.0,0.25,332.0,376.0,-44.0,458.0,1953.0,4.3,18.0
2016,Kansas,405.0,12.0,2.0,10.0,0.0,0.167,243.0,448.0,-205.0,405.0,1429.0,3.5,11.0
2016,Texas Tech,389.0,12.0,5.0,7.0,0.0,0.417,524.0,522.0,2.0,389.0,1243.0,3.2,22.0
2016,Virginia Tech,635.0,14.0,10.0,4.0,0.0,0.714,490.0,319.0,171.0,635.0,2574.0,4.1,27.0
2016,Georgia Tech,611.0,13.0,9.0,4.0,0.0,0.692,367.0,318.0,49.0,611.0,3355.0,5.5,34.0
2016,Clemson,590.0,15.0,14.0,1.0,0.0,0.933,588.0,270.0,318.0,590.0,2555.0,4.3,30.0
2016,Boston College,566.0,13.0,7.0,6.0,0.0,0.538,265.0,325.0,-60.0,566.0,1938.0,3.4,16.0
2016,Pitt,542.0,13.0,8.0,5.0,0.0,0.615,532.0,458.0,74.0,542.0,2926.0,5.4,36.0
2016,Wake Forest,533.0,13.0,7.0,6.0,0.0,0.538,265.0,288.0,-23.0,533.0,1895.0,3.6,17.0
2016,Louisville,525.0,13.0,9.0,4.0,0.0,0.692,553.0,309.0,244.0,525.0,3148.0,6.0,37.0
2016,Florida State,518.0,13.0,10.0,3.0,0.0,0.769,456.0,325.0,131.0,518.0,2630.0,5.1,33.0
2016,North Carolina State,504.0,13.0,7.0,6.0,0.0,0.538,351.0,296.0,55.0,504.0,2030.0,4.0,23.0
2016,Duke,474.0,12.0,4.0,8.0,0.0,0.333,280.0,338.0,-58.0,474.0,1843.0,3.9,19.0
2016,Syracuse,447.0,12.0,4.0,8.0,0.0,0.333,308.0,463.0,-155.0,447.0,1436.0,3.2,15.0
2016,Miami (FL),435.0,13.0,9.0,4.0,0.0,0.692,446.0,241.0,205.0,435.0,1973.0,4.5,24.0
2016,North Carolina,401.0,13.0,8.0,5.0,0.0,0.615,420.0,324.0,96.0,401.0,1896.0,4.7,21.0
2016,Virginia,384.0,12.0,2.0,10.0,0.0,0.167,270.0,405.0,-135.0,384.0,1363.0,3.5,13.0
2016,Colorado,630.0,14.0,10.0,4.0,0.0,0.714,435.0,304.0,131.0,630.0,2574.0,4.1,29.0
2016,Utah,570.0,13.0,9.0,4.0,0.0,0.692,388.0,311.0,77.0,570.0,2782.0,4.9,25.0
2016,Washington,529.0,14.0,12.0,2.0,0.0,0.857,585.0,248.0,337.0,529.0,2774.0,5.2,24.0
2016,Stanford,522.0,13.0,10.0,3.0,0.0,0.769,342.0,265.0,77.0,522.0,2716.0,5.2,20.0
2016,Arizona,509.0,12.0,3.0,9.0,0.0,0.25,297.0,460.0,-163.0,509.0,2820.0,5.5,26.0
2016,USC,502.0,13.0,10.0,3.0,0.0,0.769,447.0,315.0,132.0,502.0,2614.0,5.2,18.0
2016,Oregon,493.0,12.0,4.0,8.0,0.0,0.333,425.0,497.0,-72.0,493.0,2717.0,5.5,29.0
2016,Arizona State,474.0,12.0,5.0,7.0,0.0,0.417,400.0,478.0,-78.0,474.0,1582.0,3.3,27.0
2016,Oregon State,440.0,12.0,4.0,8.0,0.0,0.333,314.0,366.0,-52.0,440.0,2306.0,5.2,24.0
2016,California,414.0,12.0,5.0,7.0,0.0,0.417,445.0,511.0,-66.0,414.0,1852.0,4.5,16.0
2016,Washington State,360.0,13.0,8.0,5.0,0.0,0.615,496.0,343.0,153.0,360.0,1575.0,4.4,23.0
2016,UCLA,345.0,12.0,4.0,8.0,0.0,0.333,299.0,330.0,-31.0,345.0,1011.0,2.9,13.0
2016,Navy,739.0,14.0,9.0,5.0,0.0,0.643,531.0,434.0,97.0,739.0,4355.0,5.9,61.0
2016,Tulsa,666.0,13.0,10.0,3.0,0.0,0.769,552.0,388.0,164.0,666.0,3411.0,5.1,33.0
2016,Tulane,590.0,12.0,4.0,8.0,0.0,0.333,289.0,332.0,-43.0,590.0,2739.0,4.6,25.0
2016,South Florida,567.0,13.0,11.0,2.0,0.0,0.846,569.0,411.0,158.0,567.0,3715.0,6.6,47.0
2016,Houston,561.0,13.0,9.0,4.0,0.0,0.692,466.0,305.0,161.0,561.0,1912.0,3.4,29.0
2016,Temple,561.0,14.0,10.0,4.0,0.0,0.714,453.0,258.0,195.0,561.0,2469.0,4.4,31.0
2016,UCF,527.0,13.0,6.0,7.0,0.0,0.462,374.0,320.0,54.0,527.0,1835.0,3.5,25.0
2016,Memphis,485.0,13.0,8.0,5.0,0.0,0.615,505.0,375.0,130.0,485.0,2080.0,4.3,23.0
2016,SMU,478.0,12.0,5.0,7.0,0.0,0.417,332.0,435.0,-103.0,478.0,1959.0,4.1,14.0
2016,Connecticut,418.0,12.0,3.0,9.0,0.0,0.25,178.0,337.0,-159.0,418.0,1408.0,3.4,11.0
2016,East Carolina,404.0,12.0,3.0,9.0,0.0,0.25,324.0,433.0,-109.0,404.0,1589.0,3.9,13.0
2016,Cincinnati,396.0,12.0,4.0,8.0,0.0,0.333,232.0,323.0,-91.0,396.0,1420.0,3.6,8.0
2016,Air Force,822.0,13.0,10.0,3.0,0.0,0.769,457.0,341.0,116.0,822.0,4136.0,5.0,39.0
2016,New Mexico,688.0,13.0,9.0,4.0,0.0,0.692,477.0,409.0,68.0,688.0,4550.0,6.6,48.0
2016,San Diego State,635.0,14.0,11.0,3.0,0.0,0.786,493.0,283.0,210.0,635.0,3681.0,5.8,34.0
2016,Wyoming,625.0,14.0,8.0,6.0,0.0,0.571,503.0,477.0,26.0,625.0,2898.0,4.6,31.0
2016,Colorado State,540.0,13.0,7.0,6.0,0.0,0.538,459.0,395.0,64.0,540.0,2834.0,5.2,30.0
2016,Nevada-Las Vegas,521.0,12.0,4.0,8.0,0.0,0.333,379.0,441.0,-62.0,521.0,2898.0,5.6,28.0
2016,Boise State,493.0,13.0,10.0,3.0,0.0,0.769,439.0,303.0,136.0,493.0,2268.0,4.6,29.0
2016,San Jose State,478.0,12.0,4.0,8.0,0.0,0.333,293.0,416.0,-123.0,478.0,1861.0,3.9,16.0
2016,Hawaii,477.0,14.0,7.0,7.0,0.0,0.5,396.0,522.0,-126.0,477.0,2293.0,4.8,25.0
2016,Nevada,474.0,12.0,5.0,7.0,0.0,0.417,305.0,348.0,-43.0,474.0,2088.0,4.4,20.0
2016,Fresno State,440.0,12.0,1.0,11.0,0.0,0.083,212.0,371.0,-159.0,440.0,1394.0,3.2,11.0
2016,Utah State,409.0,12.0,3.0,9.0,0.0,0.25,287.0,352.0,-65.0,409.0,2050.0,5.0,25.0
2016,Georgia Southern,602.0,12.0,5.0,7.0,0.0,0.417,319.0,318.0,1.0,602.0,2697.0,4.5,24.0
2016,Louisiana,584.0,13.0,6.0,7.0,0.0,0.462,307.0,329.0,-22.0,584.0,2332.0,4.0,21.0
2016,Appalachian State,566.0,13.0,10.0,3.0,0.0,0.769,380.0,232.0,148.0,566.0,3340.0,5.9,29.0
2016,Arkansas State,517.0,13.0,8.0,5.0,0.0,0.615,355.0,279.0,76.0,517.0,1784.0,3.5,19.0
2016,Louisiana-Monroe,512.0,12.0,4.0,8.0,0.0,0.333,280.0,469.0,-189.0,512.0,2176.0,4.3,21.0
2016,Idaho,488.0,13.0,9.0,4.0,0.0,0.692,400.0,407.0,-7.0,488.0,1921.0,3.9,24.0
2016,Troy,485.0,13.0,10.0,3.0,0.0,0.769,438.0,287.0,151.0,485.0,2199.0,4.5,28.0
2016,South Alabama,469.0,13.0,6.0,7.0,0.0,0.462,330.0,351.0,-21.0,469.0,1893.0,4.0,25.0
2016,New Mexico State,452.0,12.0,3.0,9.0,0.0,0.25,298.0,466.0,-168.0,452.0,2032.0,4.5,12.0
2016,Texas State,426.0,12.0,2.0,10.0,0.0,0.167,223.0,493.0,-270.0,426.0,989.0,2.3,13.0
2016,Georgia State,336.0,12.0,3.0,9.0,0.0,0.25,239.0,319.0,-80.0,336.0,1052.0,3.1,10.0
2016,Western Michigan,634.0,14.0,13.0,1.0,0.0,0.929,582.0,277.0,305.0,634.0,3204.0,5.1,36.0
2016,Northern Illinois,549.0,12.0,5.0,7.0,0.0,0.417,366.0,364.0,2.0,549.0,2877.0,5.2,27.0
2016,Ohio,545.0,14.0,8.0,6.0,0.0,0.571,368.0,317.0,51.0,545.0,2352.0,4.3,17.0
2016,Ball State,519.0,12.0,4.0,8.0,0.0,0.333,324.0,361.0,-37.0,519.0,2640.0,5.1,25.0
2016,Toledo,512.0,13.0,9.0,4.0,0.0,0.692,494.0,334.0,160.0,512.0,2535.0,5.0,17.0
2016,Bowling Green,502.0,12.0,4.0,8.0,0.0,0.333,298.0,460.0,-162.0,502.0,2172.0,4.3,18.0
2016,Miami (OH),481.0,13.0,6.0,7.0,0.0,0.462,297.0,309.0,-12.0,481.0,1778.0,3.7,9.0
2016,Eastern Michigan,480.0,13.0,7.0,6.0,0.0,0.538,385.0,388.0,-3.0,480.0,2068.0,4.3,21.0
2016,Kent State,473.0,12.0,3.0,9.0,0.0,0.25,247.0,344.0,-97.0,473.0,2010.0,4.2,15.0
2016,Buffalo,426.0,12.0,2.0,10.0,0.0,0.167,198.0,388.0,-190.0,426.0,1839.0,4.3,12.0
2016,Central Michigan,407.0,13.0,6.0,7.0,0.0,0.462,342.0,394.0,-52.0,407.0,1507.0,3.7,18.0
2016,Akron,380.0,12.0,5.0,7.0,0.0,0.417,329.0,403.0,-74.0,380.0,1586.0,4.2,13.0
2016,Southern Mississippi,540.0,13.0,7.0,6.0,0.0,0.538,427.0,384.0,43.0,540.0,2310.0,4.3,26.0
2016,UTSA,523.0,13.0,6.0,7.0,0.0,0.462,379.0,363.0,16.0,523.0,2105.0,4.0,22.0
2016,Old Dominion,500.0,13.0,10.0,3.0,0.0,0.769,456.0,354.0,102.0,500.0,2559.0,5.1,27.0
2016,Western Kentucky,487.0,14.0,11.0,3.0,0.0,0.786,637.0,344.0,293.0,487.0,2609.0,5.4,35.0
2016,Charlotte,484.0,12.0,4.0,8.0,0.0,0.333,302.0,415.0,-113.0,484.0,2121.0,4.4,18.0
2016,Rice,482.0,12.0,3.0,9.0,0.0,0.25,303.0,448.0,-145.0,482.0,2039.0,4.2,23.0
2016,Florida Atlantic,470.0,12.0,3.0,9.0,0.0,0.25,317.0,477.0,-160.0,470.0,2262.0,4.8,31.0
2016,North Texas,426.0,13.0,5.0,8.0,0.0,0.385,322.0,424.0,-102.0,426.0,1736.0,4.1,24.0
2016,Florida International,423.0,12.0,4.0,8.0,0.0,0.333,288.0,418.0,-130.0,423.0,1783.0,4.2,16.0
2016,Middle Tennessee State,416.0,13.0,8.0,5.0,0.0,0.615,516.0,465.0,51.0,416.0,2499.0,6.0,26.0
2016,Louisiana Tech,415.0,14.0,9.0,5.0,0.0,0.643,620.0,470.0,150.0,415.0,2122.0,5.1,30.0
2016,UTEP,409.0,12.0,4.0,8.0,0.0,0.333,316.0,419.0,-103.0,409.0,2226.0,5.4,20.0
2016,Marshall,396.0,12.0,3.0,9.0,0.0,0.25,317.0,423.0,-106.0,396.0,1298.0,3.3,12.0
