Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2011,Illinois,550.0,13.0,7.0,6.0,0.0,0.538,294.0,255.0,39.0,550.0,2232.0,4.1,21.0
2011,Purdue,535.0,13.0,7.0,6.0,0.0,0.538,350.0,349.0,1.0,535.0,2361.0,4.4,22.0
2011,Penn State,515.0,13.0,9.0,4.0,0.0,0.692,251.0,218.0,33.0,515.0,2150.0,4.2,18.0
2011,Indiana,492.0,12.0,1.0,11.0,0.0,0.083,257.0,448.0,-191.0,492.0,1932.0,3.9,18.0
2011,Michigan State,489.0,14.0,11.0,3.0,0.0,0.786,434.0,257.0,177.0,489.0,1931.0,3.9,21.0
2011,Minnesota,470.0,12.0,3.0,9.0,0.0,0.25,221.0,380.0,-159.0,470.0,1920.0,4.1,14.0
2011,Iowa,454.0,13.0,7.0,6.0,0.0,0.538,358.0,310.0,48.0,454.0,1790.0,3.9,18.0
2011,Kansas State,606.0,13.0,10.0,3.0,0.0,0.769,413.0,363.0,50.0,606.0,2411.0,4.0,34.0
2011,Missouri,589.0,13.0,8.0,5.0,0.0,0.615,427.0,306.0,121.0,589.0,3172.0,5.4,30.0
2011,Texas,589.0,13.0,8.0,5.0,0.0,0.615,365.0,289.0,76.0,589.0,2634.0,4.5,24.0
2011,Baylor,576.0,13.0,10.0,3.0,0.0,0.769,589.0,484.0,105.0,576.0,3063.0,5.3,37.0
2011,Kansas,543.0,12.0,2.0,10.0,0.0,0.167,268.0,525.0,-257.0,543.0,1913.0,3.5,20.0
2011,Iowa State,538.0,13.0,6.0,7.0,0.0,0.462,295.0,382.0,-87.0,538.0,2265.0,4.2,20.0
2011,Texas A&M,507.0,13.0,7.0,6.0,0.0,0.538,508.0,366.0,142.0,507.0,2589.0,5.1,29.0
2011,Oklahoma,469.0,13.0,10.0,3.0,0.0,0.769,514.0,287.0,227.0,469.0,2118.0,4.5,30.0
2011,Oklahoma State,392.0,13.0,12.0,1.0,0.0,0.923,633.0,348.0,285.0,392.0,2062.0,5.3,36.0
2011,Texas Tech,391.0,12.0,5.0,7.0,0.0,0.417,406.0,471.0,-65.0,391.0,1502.0,3.8,20.0
2011,Georgia Tech,718.0,13.0,8.0,5.0,0.0,0.615,446.0,339.0,107.0,718.0,4114.0,5.7,45.0
2011,Virginia Tech,590.0,14.0,11.0,3.0,0.0,0.786,391.0,247.0,144.0,590.0,2616.0,4.4,26.0
2011,Clemson,530.0,14.0,10.0,4.0,0.0,0.714,470.0,410.0,60.0,530.0,2219.0,4.2,22.0
2011,Virginia,496.0,13.0,8.0,5.0,0.0,0.615,302.0,310.0,-8.0,496.0,2107.0,4.2,18.0
2011,Wake Forest,464.0,13.0,6.0,7.0,0.0,0.462,338.0,356.0,-18.0,464.0,1490.0,3.2,18.0
2011,North Carolina State,448.0,13.0,8.0,5.0,0.0,0.615,367.0,321.0,46.0,448.0,1363.0,3.0,10.0
2011,North Carolina,442.0,13.0,7.0,6.0,0.0,0.538,364.0,323.0,41.0,442.0,1805.0,4.1,22.0
2011,Boston College,437.0,12.0,4.0,8.0,0.0,0.333,218.0,282.0,-64.0,437.0,1571.0,3.6,12.0
2011,Florida State,437.0,13.0,9.0,4.0,0.0,0.692,398.0,196.0,202.0,437.0,1458.0,3.3,20.0
2011,Maryland,421.0,12.0,2.0,10.0,0.0,0.167,277.0,411.0,-134.0,421.0,2032.0,4.8,16.0
2011,Miami (FL),398.0,12.0,6.0,6.0,0.0,0.5,318.0,241.0,77.0,398.0,1748.0,4.4,18.0
2011,Duke,365.0,12.0,3.0,9.0,0.0,0.25,270.0,374.0,-104.0,365.0,1129.0,3.1,19.0
2011,Oregon,629.0,14.0,12.0,2.0,0.0,0.857,645.0,345.0,300.0,629.0,4189.0,6.7,42.0
2011,UCLA,552.0,14.0,6.0,8.0,0.0,0.429,323.0,439.0,-116.0,552.0,2497.0,4.5,23.0
2011,Stanford,518.0,13.0,11.0,2.0,0.0,0.846,561.0,285.0,276.0,518.0,2738.0,5.3,32.0
2011,California,484.0,13.0,7.0,6.0,0.0,0.538,368.0,314.0,54.0,484.0,2013.0,4.2,25.0
2011,Utah,472.0,13.0,8.0,5.0,0.0,0.615,325.0,263.0,62.0,472.0,1789.0,3.8,16.0
2011,Washington,452.0,13.0,7.0,6.0,0.0,0.538,434.0,467.0,-33.0,452.0,2006.0,4.4,19.0
2011,Arizona State,423.0,13.0,6.0,7.0,0.0,0.462,431.0,372.0,59.0,423.0,1678.0,4.0,23.0
2011,Colorado,401.0,13.0,3.0,10.0,0.0,0.231,257.0,475.0,-218.0,401.0,1413.0,3.5,10.0
2011,USC,392.0,12.0,10.0,2.0,0.0,0.833,429.0,283.0,146.0,392.0,1951.0,5.0,12.0
2011,Washington State,392.0,12.0,4.0,8.0,0.0,0.333,358.0,381.0,-23.0,392.0,1202.0,3.1,13.0
2011,Arizona,331.0,12.0,4.0,8.0,0.0,0.333,369.0,425.0,-56.0,331.0,1134.0,3.4,17.0
2011,Oregon State,318.0,12.0,3.0,9.0,0.0,0.25,262.0,370.0,-108.0,318.0,1043.0,3.3,12.0
2011,Air Force,723.0,13.0,7.0,6.0,0.0,0.538,454.0,369.0,85.0,723.0,4092.0,5.7,43.0
2011,Texas Christian,532.0,13.0,11.0,2.0,0.0,0.846,531.0,279.0,252.0,532.0,2712.0,5.1,38.0
2011,Nevada-Las Vegas,500.0,12.0,2.0,10.0,0.0,0.167,217.0,481.0,-264.0,500.0,1971.0,3.9,14.0
2011,Boise State,492.0,13.0,12.0,1.0,0.0,0.923,575.0,243.0,332.0,492.0,2235.0,4.5,31.0
2011,San Diego State,486.0,13.0,8.0,5.0,0.0,0.615,383.0,335.0,48.0,486.0,2398.0,4.9,28.0
2011,Wyoming,485.0,13.0,8.0,5.0,0.0,0.615,339.0,361.0,-22.0,485.0,2361.0,4.9,20.0
2011,Colorado State,452.0,12.0,3.0,9.0,0.0,0.25,257.0,375.0,-118.0,452.0,2002.0,4.4,17.0
2011,New Mexico,405.0,12.0,1.0,11.0,0.0,0.083,144.0,500.0,-356.0,405.0,1358.0,3.4,10.0
2011,Western Kentucky,544.0,12.0,7.0,5.0,0.0,0.583,275.0,298.0,-23.0,544.0,2179.0,4.0,25.0
2011,Arkansas State,516.0,13.0,10.0,3.0,0.0,0.769,422.0,270.0,152.0,516.0,2005.0,3.9,25.0
2011,North Texas,480.0,12.0,5.0,7.0,0.0,0.417,298.0,368.0,-70.0,480.0,1829.0,3.8,19.0
2011,Florida International,477.0,13.0,8.0,5.0,0.0,0.615,325.0,253.0,72.0,477.0,1893.0,4.0,18.0
2011,Louisiana-Monroe,466.0,12.0,4.0,8.0,0.0,0.333,295.0,305.0,-10.0,466.0,1836.0,3.9,22.0
2011,Louisiana,456.0,13.0,9.0,4.0,0.0,0.692,420.0,388.0,32.0,456.0,1627.0,3.6,19.0
2011,Middle Tennessee State,429.0,12.0,2.0,10.0,0.0,0.167,267.0,441.0,-174.0,429.0,1761.0,4.1,14.0
2011,Florida Atlantic,387.0,12.0,1.0,11.0,0.0,0.083,155.0,416.0,-261.0,387.0,1268.0,3.3,10.0
2011,Troy,336.0,12.0,3.0,9.0,0.0,0.25,269.0,404.0,-135.0,336.0,1064.0,3.2,12.0
2011,Temple,636.0,13.0,9.0,4.0,0.0,0.692,398.0,181.0,217.0,636.0,3335.0,5.2,38.0
2011,Ohio,597.0,14.0,10.0,4.0,0.0,0.714,427.0,310.0,117.0,597.0,2804.0,4.7,18.0
2011,Northern Illinois,595.0,14.0,11.0,3.0,0.0,0.786,536.0,424.0,112.0,595.0,3278.0,5.5,34.0
2011,Eastern Michigan,575.0,12.0,6.0,6.0,0.0,0.5,255.0,292.0,-37.0,575.0,2620.0,4.6,16.0
2011,Toledo,555.0,13.0,9.0,4.0,0.0,0.692,549.0,412.0,137.0,555.0,2777.0,5.0,32.0
2011,Buffalo,436.0,12.0,3.0,9.0,0.0,0.25,266.0,353.0,-87.0,436.0,1860.0,4.3,21.0
2011,Kent State,431.0,12.0,5.0,7.0,0.0,0.417,205.0,291.0,-86.0,431.0,1297.0,3.0,11.0
2011,Akron,413.0,12.0,1.0,11.0,0.0,0.083,170.0,466.0,-296.0,413.0,1373.0,3.3,7.0
2011,Bowling Green,402.0,12.0,5.0,7.0,0.0,0.417,318.0,346.0,-28.0,402.0,1475.0,3.7,13.0
2011,Ball State,399.0,12.0,6.0,6.0,0.0,0.5,304.0,416.0,-112.0,399.0,1661.0,4.2,17.0
2011,Western Michigan,391.0,13.0,7.0,6.0,0.0,0.538,463.0,373.0,90.0,391.0,1575.0,4.0,17.0
2011,Miami (OH),375.0,12.0,4.0,8.0,0.0,0.333,256.0,275.0,-19.0,375.0,886.0,2.4,11.0
2011,Central Michigan,333.0,12.0,3.0,9.0,0.0,0.25,271.0,400.0,-129.0,333.0,1389.0,4.2,7.0
2011,Southern Mississippi,553.0,14.0,12.0,2.0,0.0,0.857,516.0,291.0,225.0,553.0,2872.0,5.2,17.0
2011,Tulsa,521.0,13.0,8.0,5.0,0.0,0.615,430.0,355.0,75.0,521.0,2492.0,4.8,20.0
2011,Rice,467.0,12.0,4.0,8.0,0.0,0.333,280.0,400.0,-120.0,467.0,1811.0,3.9,13.0
2011,UCF,466.0,12.0,5.0,7.0,0.0,0.417,325.0,220.0,105.0,466.0,2025.0,4.3,27.0
2011,Marshall,446.0,13.0,7.0,6.0,0.0,0.538,284.0,372.0,-88.0,446.0,1561.0,3.5,9.0
2011,Tulane,429.0,13.0,2.0,11.0,0.0,0.154,274.0,487.0,-213.0,429.0,1642.0,3.8,17.0
2011,Houston,420.0,14.0,13.0,1.0,0.0,0.929,690.0,314.0,376.0,420.0,2086.0,5.0,33.0
2011,UTEP,410.0,12.0,5.0,7.0,0.0,0.417,319.0,364.0,-45.0,410.0,1859.0,4.5,24.0
2011,UAB,402.0,12.0,3.0,9.0,0.0,0.25,242.0,441.0,-199.0,402.0,1553.0,3.9,13.0
2011,East Carolina,397.0,12.0,5.0,7.0,0.0,0.417,315.0,387.0,-72.0,397.0,1309.0,3.3,15.0
2011,Memphis,378.0,12.0,2.0,10.0,0.0,0.167,195.0,421.0,-226.0,378.0,1008.0,2.7,10.0
2011,SMU,355.0,13.0,8.0,5.0,0.0,0.615,336.0,300.0,36.0,355.0,1479.0,4.2,25.0
