Season,Team,Att,G,W,L,T,W-L%,Pts,PtsO,PtDif,Att.1,Yds,Y/A,TD
2012,North Carolina,457.0,12.0,8.0,4.0,0.0,0.667,487.0,308.0,179.0,457.0,2326.0,5.1,28.0
2012,Duke,439.0,13.0,6.0,7.0,0.0,0.462,410.0,468.0,-58.0,439.0,1628.0,3.7,18.0
2012,Virginia,417.0,12.0,4.0,8.0,0.0,0.333,273.0,347.0,-74.0,417.0,1542.0,3.7,10.0
2012,Wake Forest,402.0,12.0,5.0,7.0,0.0,0.417,222.0,382.0,-160.0,402.0,1206.0,3.0,15.0
2012,Miami (FL),371.0,12.0,7.0,5.0,0.0,0.583,377.0,366.0,11.0,371.0,1737.0,4.7,19.0
2012,Boston College,345.0,12.0,2.0,10.0,0.0,0.167,238.0,356.0,-118.0,345.0,1091.0,3.2,7.0
2012,Oregon,685.0,13.0,12.0,1.0,0.0,0.923,645.0,281.0,364.0,685.0,4098.0,6.0,48.0
2012,UCLA,599.0,14.0,9.0,5.0,0.0,0.643,482.0,386.0,96.0,599.0,2671.0,4.5,29.0
2012,Arizona State,598.0,13.0,8.0,5.0,0.0,0.615,499.0,316.0,183.0,598.0,2670.0,4.5,27.0
2012,Stanford,549.0,14.0,12.0,2.0,0.0,0.857,390.0,241.0,149.0,549.0,2440.0,4.4,23.0
2012,Arizona,544.0,13.0,8.0,5.0,0.0,0.615,496.0,459.0,37.0,544.0,2961.0,5.4,33.0
2012,Washington,466.0,13.0,7.0,6.0,0.0,0.538,312.0,314.0,-2.0,466.0,1851.0,4.0,19.0
2012,California,451.0,12.0,3.0,9.0,0.0,0.25,276.0,397.0,-121.0,451.0,2196.0,4.9,18.0
2012,Utah,446.0,12.0,5.0,7.0,0.0,0.417,320.0,301.0,19.0,446.0,1605.0,3.6,17.0
2012,Oregon State,442.0,13.0,9.0,4.0,0.0,0.692,423.0,268.0,155.0,442.0,1617.0,3.7,26.0
2012,Colorado,425.0,12.0,1.0,11.0,0.0,0.083,214.0,552.0,-338.0,425.0,1323.0,3.1,16.0
2012,USC,392.0,13.0,7.0,6.0,0.0,0.538,417.0,316.0,101.0,392.0,1958.0,5.0,12.0
2012,Washington State,252.0,12.0,3.0,9.0,0.0,0.25,245.0,404.0,-159.0,252.0,349.0,1.4,6.0
2012,Air Force,804.0,13.0,6.0,7.0,0.0,0.462,356.0,377.0,-21.0,804.0,4111.0,5.1,39.0
2012,New Mexico,688.0,13.0,4.0,9.0,0.0,0.308,335.0,393.0,-58.0,688.0,3917.0,5.7,34.0
2012,Nevada,674.0,13.0,7.0,6.0,0.0,0.538,492.0,439.0,53.0,674.0,3523.0,5.2,41.0
2012,San Diego State,578.0,13.0,9.0,4.0,0.0,0.692,427.0,317.0,110.0,578.0,2869.0,5.0,30.0
2012,Boise State,478.0,13.0,11.0,2.0,0.0,0.846,393.0,205.0,188.0,478.0,2186.0,4.6,25.0
2012,Fresno State,471.0,13.0,9.0,4.0,0.0,0.692,493.0,310.0,183.0,471.0,1975.0,4.2,19.0
2012,Nevada-Las Vegas,452.0,13.0,2.0,11.0,0.0,0.154,286.0,424.0,-138.0,452.0,1938.0,4.3,16.0
2012,Wyoming,441.0,12.0,4.0,8.0,0.0,0.333,322.0,401.0,-79.0,441.0,1502.0,3.4,13.0
2012,Hawaii,439.0,12.0,3.0,9.0,0.0,0.25,254.0,428.0,-174.0,439.0,1303.0,3.0,12.0
2012,Colorado State,399.0,12.0,4.0,8.0,0.0,0.333,254.0,363.0,-109.0,399.0,1546.0,3.9,12.0
2012,Arkansas State,540.0,13.0,10.0,3.0,0.0,0.769,454.0,318.0,136.0,540.0,2681.0,5.0,31.0
2012,Western Kentucky,506.0,13.0,7.0,6.0,0.0,0.538,366.0,331.0,35.0,506.0,2362.0,4.7,21.0
2012,Florida International,489.0,12.0,3.0,9.0,0.0,0.25,300.0,380.0,-80.0,489.0,1744.0,3.6,20.0
2012,South Alabama,489.0,13.0,2.0,11.0,0.0,0.154,240.0,383.0,-143.0,489.0,1606.0,3.3,10.0
2012,Louisiana,480.0,13.0,9.0,4.0,0.0,0.692,461.0,365.0,96.0,480.0,2515.0,5.2,33.0
2012,North Texas,478.0,12.0,4.0,8.0,0.0,0.333,251.0,334.0,-83.0,478.0,2077.0,4.3,17.0
2012,Middle Tennessee State,468.0,12.0,8.0,4.0,0.0,0.667,319.0,336.0,-17.0,468.0,2120.0,4.5,19.0
2012,Troy,457.0,12.0,5.0,7.0,0.0,0.417,367.0,366.0,1.0,457.0,2007.0,4.4,22.0
2012,Louisiana-Monroe,450.0,13.0,8.0,5.0,0.0,0.615,440.0,379.0,61.0,450.0,1847.0,4.1,24.0
2012,Florida Atlantic,410.0,12.0,3.0,9.0,0.0,0.25,246.0,370.0,-124.0,410.0,1357.0,3.3,12.0
2012,Northern Illinois,613.0,14.0,12.0,2.0,0.0,0.857,540.0,278.0,262.0,613.0,3335.0,5.4,44.0
2012,Ohio,596.0,13.0,9.0,4.0,0.0,0.692,412.0,322.0,90.0,596.0,2643.0,4.4,24.0
2012,Kent State,584.0,14.0,11.0,3.0,0.0,0.786,463.0,343.0,120.0,584.0,3161.0,5.4,36.0
2012,Ball State,543.0,13.0,9.0,4.0,0.0,0.692,437.0,416.0,21.0,543.0,2642.0,4.9,24.0
2012,Toledo,521.0,13.0,9.0,4.0,0.0,0.692,410.0,369.0,41.0,521.0,2512.0,4.8,21.0
2012,Buffalo,486.0,12.0,4.0,8.0,0.0,0.333,255.0,342.0,-87.0,486.0,2119.0,4.4,13.0
2012,Bowling Green,453.0,13.0,8.0,5.0,0.0,0.615,298.0,218.0,80.0,453.0,1994.0,4.4,19.0
2012,Eastern Michigan,448.0,12.0,2.0,10.0,0.0,0.167,256.0,451.0,-195.0,448.0,1970.0,4.4,13.0
2012,Central Michigan,415.0,13.0,7.0,6.0,0.0,0.538,375.0,421.0,-46.0,415.0,1957.0,4.7,22.0
2012,Massachusetts,410.0,12.0,1.0,11.0,0.0,0.083,152.0,482.0,-330.0,410.0,1099.0,2.7,8.0
2012,Western Michigan,404.0,12.0,4.0,8.0,0.0,0.333,352.0,356.0,-4.0,404.0,1794.0,4.4,17.0
2012,Akron,365.0,12.0,1.0,11.0,0.0,0.083,313.0,428.0,-115.0,365.0,1373.0,3.8,9.0
2012,Miami (OH),339.0,12.0,4.0,8.0,0.0,0.333,280.0,419.0,-139.0,339.0,1039.0,3.1,7.0
2012,Tulsa,689.0,14.0,11.0,3.0,0.0,0.786,486.0,331.0,155.0,689.0,3440.0,5.0,41.0
2012,Rice,625.0,13.0,7.0,6.0,0.0,0.538,414.0,396.0,18.0,625.0,2623.0,4.2,26.0
2012,UCF,527.0,14.0,10.0,4.0,0.0,0.714,496.0,309.0,187.0,527.0,2545.0,4.8,33.0
2012,Memphis,489.0,12.0,4.0,8.0,0.0,0.333,293.0,363.0,-70.0,489.0,1821.0,3.7,18.0
2012,Marshall,480.0,12.0,5.0,7.0,0.0,0.417,491.0,517.0,-26.0,480.0,2030.0,4.2,24.0
2012,Southern Mississippi,479.0,12.0,0.0,12.0,0.0,0.0,236.0,454.0,-218.0,479.0,1855.0,3.9,17.0
2012,East Carolina,459.0,13.0,8.0,5.0,0.0,0.615,409.0,411.0,-2.0,459.0,1760.0,3.8,23.0
2012,UTEP,455.0,12.0,3.0,9.0,0.0,0.25,254.0,357.0,-103.0,455.0,1782.0,3.9,13.0
2012,UAB,416.0,12.0,3.0,9.0,0.0,0.25,339.0,450.0,-111.0,416.0,1323.0,3.2,19.0
2012,SMU,400.0,13.0,7.0,6.0,0.0,0.538,403.0,334.0,69.0,400.0,1716.0,4.3,22.0
2012,Houston,393.0,12.0,5.0,7.0,0.0,0.417,389.0,432.0,-43.0,393.0,1814.0,4.6,18.0
2012,Tulane,280.0,12.0,2.0,10.0,0.0,0.167,257.0,461.0,-204.0,280.0,475.0,1.7,3.0
