Season,Team,Cmp,G,W,L,T,W-L%,Pts,PtsO,PtDif,Cmp.1,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Rate,Y/A,AY/A,Y/C
2012,Baylor,294.0,13.0,8.0,5.0,0.0,0.615,578.0,484.0,94.0,294.0,475.0,181.0,61.9,4427.0,34.0,13.0,7.2,2.7,158.3,9.3,9.52,15.1
2012,Texas,268.0,13.0,9.0,4.0,0.0,0.692,464.0,380.0,84.0,268.0,399.0,131.0,67.2,3421.0,25.0,11.0,6.3,2.8,154.4,8.6,8.59,12.8
2012,Iowa State,266.0,13.0,6.0,7.0,0.0,0.462,319.0,311.0,8.0,266.0,458.0,192.0,58.1,2783.0,28.0,17.0,6.1,3.7,121.9,6.1,5.63,10.5
2012,Texas Christian,237.0,13.0,7.0,6.0,0.0,0.538,368.0,294.0,74.0,237.0,402.0,165.0,59.0,3075.0,26.0,12.0,6.5,3.0,138.6,7.6,7.6,13.0
2012,Kansas State,203.0,13.0,11.0,2.0,0.0,0.846,505.0,288.0,217.0,203.0,315.0,112.0,64.4,2696.0,16.0,9.0,5.1,2.9,147.4,8.6,8.29,13.3
2012,Kansas,148.0,12.0,1.0,11.0,0.0,0.083,219.0,433.0,-214.0,148.0,313.0,165.0,47.3,1784.0,7.0,13.0,2.2,4.2,94.2,5.7,4.28,12.1
2012,Duke,352.0,13.0,6.0,7.0,0.0,0.462,410.0,468.0,-58.0,352.0,551.0,199.0,63.9,3691.0,27.0,12.0,4.9,2.2,132.0,6.7,6.7,10.5
2012,North Carolina State,330.0,13.0,7.0,6.0,0.0,0.538,365.0,333.0,32.0,330.0,569.0,239.0,58.0,4031.0,31.0,17.0,5.4,3.0,129.5,7.1,6.83,12.2
2012,Clemson,318.0,13.0,11.0,2.0,0.0,0.846,533.0,323.0,210.0,318.0,474.0,156.0,67.1,4181.0,40.0,14.0,8.4,3.0,163.1,8.8,9.18,13.1
2012,Florida State,288.0,14.0,12.0,2.0,0.0,0.857,550.0,206.0,344.0,288.0,428.0,140.0,67.3,3714.0,24.0,10.0,5.6,2.3,154.0,8.7,8.75,12.9
2012,North Carolina,287.0,12.0,8.0,4.0,0.0,0.667,487.0,308.0,179.0,287.0,441.0,154.0,65.1,3501.0,29.0,7.0,6.6,1.6,150.3,7.9,8.54,12.2
2012,Virginia,276.0,12.0,4.0,8.0,0.0,0.333,273.0,347.0,-74.0,276.0,474.0,198.0,58.2,3216.0,23.0,15.0,4.9,3.2,124.9,6.8,6.33,11.7
2012,Miami (FL),264.0,12.0,7.0,5.0,0.0,0.583,377.0,366.0,11.0,264.0,447.0,183.0,59.1,3545.0,23.0,7.0,5.1,1.6,139.5,7.9,8.26,13.4
2012,Boston College,256.0,12.0,2.0,10.0,0.0,0.167,238.0,356.0,-118.0,256.0,473.0,217.0,54.1,3107.0,18.0,13.0,3.8,2.7,116.4,6.6,6.09,12.1
2012,Wake Forest,239.0,12.0,5.0,7.0,0.0,0.417,222.0,382.0,-160.0,239.0,427.0,188.0,56.0,2410.0,13.0,7.0,3.0,1.6,110.1,5.6,5.52,10.1
2012,Virginia Tech,224.0,13.0,7.0,6.0,0.0,0.538,326.0,297.0,29.0,224.0,437.0,213.0,51.3,3002.0,18.0,17.0,4.1,3.9,114.8,6.9,5.94,13.4
2012,Maryland,165.0,12.0,4.0,8.0,0.0,0.333,241.0,326.0,-85.0,165.0,304.0,139.0,54.3,2181.0,17.0,12.0,5.6,3.9,125.1,7.2,6.52,13.2
2012,Georgia Tech,102.0,14.0,7.0,7.0,0.0,0.5,470.0,396.0,74.0,102.0,194.0,92.0,52.6,1818.0,12.0,8.0,6.2,4.1,143.5,9.4,8.75,17.8
2012,Washington State,363.0,12.0,3.0,9.0,0.0,0.25,245.0,404.0,-159.0,363.0,624.0,261.0,58.2,3965.0,23.0,21.0,3.7,3.4,117.0,6.4,5.58,10.9
2012,Arizona,326.0,13.0,8.0,5.0,0.0,0.615,496.0,459.0,37.0,326.0,538.0,212.0,60.6,3879.0,30.0,15.0,5.6,2.8,134.0,7.2,7.07,11.9
2012,UCLA,324.0,14.0,9.0,5.0,0.0,0.643,482.0,386.0,96.0,324.0,496.0,172.0,65.3,3860.0,29.0,11.0,5.8,2.2,145.6,7.8,7.95,11.9
2012,Oregon State,315.0,13.0,9.0,4.0,0.0,0.692,423.0,268.0,155.0,315.0,504.0,189.0,62.5,3992.0,27.0,16.0,5.4,3.2,140.4,7.9,7.56,12.7
2012,USC,284.0,13.0,7.0,6.0,0.0,0.538,417.0,316.0,101.0,284.0,461.0,177.0,61.6,3670.0,39.0,20.0,8.5,4.3,147.7,8.0,7.7,12.9
2012,Arizona State,275.0,13.0,8.0,5.0,0.0,0.615,499.0,316.0,183.0,275.0,413.0,138.0,66.6,3369.0,33.0,12.0,8.0,2.9,155.7,8.2,8.45,12.3
2012,Washington,266.0,13.0,7.0,6.0,0.0,0.538,312.0,314.0,-2.0,266.0,438.0,172.0,60.7,2767.0,19.0,14.0,4.3,3.2,121.7,6.3,5.75,10.4
2012,Oregon,250.0,13.0,12.0,1.0,0.0,0.923,645.0,281.0,364.0,250.0,373.0,123.0,67.0,2888.0,35.0,9.0,9.4,2.4,158.2,7.7,8.53,11.6
2012,Stanford,240.0,14.0,12.0,2.0,0.0,0.857,390.0,241.0,149.0,240.0,399.0,159.0,60.2,2802.0,19.0,10.0,4.8,2.5,129.8,7.0,6.85,11.7
2012,Colorado,222.0,12.0,1.0,11.0,0.0,0.083,214.0,552.0,-338.0,222.0,404.0,182.0,55.0,2310.0,11.0,19.0,2.7,4.7,102.6,5.7,4.15,10.4
2012,Utah,220.0,12.0,5.0,7.0,0.0,0.417,320.0,301.0,19.0,220.0,351.0,131.0,62.7,2288.0,16.0,9.0,4.6,2.6,127.3,6.5,6.28,10.4
2012,California,212.0,12.0,3.0,9.0,0.0,0.25,276.0,397.0,-121.0,212.0,366.0,154.0,57.9,2499.0,13.0,13.0,3.6,3.6,119.9,6.8,5.94,11.8
2012,Fresno State,352.0,13.0,9.0,4.0,0.0,0.692,493.0,310.0,183.0,352.0,535.0,183.0,65.8,4233.0,38.0,8.0,7.1,1.5,152.7,7.9,8.66,12.0
2012,Nevada,271.0,13.0,7.0,6.0,0.0,0.538,492.0,439.0,53.0,271.0,406.0,135.0,66.7,3170.0,24.0,10.0,5.9,2.5,146.9,7.8,7.88,11.7
2012,Boise State,263.0,13.0,11.0,2.0,0.0,0.846,393.0,205.0,188.0,263.0,394.0,131.0,66.8,2901.0,20.0,7.0,5.1,1.8,141.8,7.4,7.58,11.0
2012,Nevada-Las Vegas,250.0,13.0,2.0,11.0,0.0,0.154,286.0,424.0,-138.0,250.0,468.0,218.0,53.4,2845.0,18.0,17.0,3.8,3.6,109.9,6.1,5.21,11.4
2012,Wyoming,249.0,12.0,4.0,8.0,0.0,0.333,322.0,401.0,-79.0,249.0,411.0,162.0,60.6,3185.0,29.0,8.0,7.1,1.9,145.1,7.7,8.28,12.8
2012,Colorado State,206.0,12.0,4.0,8.0,0.0,0.333,254.0,363.0,-109.0,206.0,351.0,145.0,58.7,2522.0,17.0,15.0,4.8,4.3,126.5,7.2,6.23,12.2
2012,Hawaii,206.0,12.0,3.0,9.0,0.0,0.25,254.0,428.0,-174.0,206.0,398.0,192.0,51.8,2266.0,12.0,13.0,3.0,3.3,103.0,5.7,4.83,11.0
2012,San Diego State,182.0,13.0,9.0,4.0,0.0,0.692,427.0,317.0,110.0,182.0,309.0,127.0,58.9,2287.0,21.0,11.0,6.8,3.6,136.4,7.4,7.16,12.6
2012,Air Force,83.0,13.0,6.0,7.0,0.0,0.462,356.0,377.0,-21.0,83.0,151.0,68.0,55.0,1334.0,9.0,8.0,6.0,5.3,138.2,8.8,7.64,16.1
2012,New Mexico,79.0,13.0,4.0,9.0,0.0,0.308,335.0,393.0,-58.0,79.0,154.0,75.0,51.3,895.0,5.0,4.0,3.2,2.6,105.6,5.8,5.29,11.3
2012,Louisiana-Monroe,343.0,13.0,8.0,5.0,0.0,0.615,440.0,379.0,61.0,343.0,539.0,196.0,63.6,3779.0,33.0,15.0,6.1,2.8,137.2,7.0,6.98,11.0
2012,Troy,337.0,12.0,5.0,7.0,0.0,0.417,367.0,366.0,1.0,337.0,509.0,172.0,66.2,3978.0,22.0,12.0,4.3,2.4,141.4,7.8,7.62,11.8
2012,Arkansas State,279.0,13.0,10.0,3.0,0.0,0.769,454.0,318.0,136.0,279.0,412.0,133.0,67.7,3386.0,25.0,5.0,6.1,1.2,154.4,8.2,8.89,12.1
2012,Florida Atlantic,265.0,12.0,3.0,9.0,0.0,0.25,246.0,370.0,-124.0,265.0,416.0,151.0,63.7,2851.0,18.0,6.0,4.3,1.4,132.7,6.9,7.07,10.8
2012,South Alabama,244.0,13.0,2.0,11.0,0.0,0.154,240.0,383.0,-143.0,244.0,449.0,205.0,54.3,2728.0,16.0,16.0,3.6,3.6,110.0,6.1,5.18,11.2
2012,Louisiana,242.0,13.0,9.0,4.0,0.0,0.692,461.0,365.0,96.0,242.0,393.0,151.0,61.6,3404.0,22.0,9.0,5.6,2.3,148.2,8.7,8.75,14.1
2012,Florida International,219.0,12.0,3.0,9.0,0.0,0.25,300.0,380.0,-80.0,219.0,369.0,150.0,59.3,2861.0,17.0,6.0,4.6,1.6,136.4,7.8,7.94,13.1
2012,Middle Tennessee State,217.0,12.0,8.0,4.0,0.0,0.667,319.0,336.0,-17.0,217.0,344.0,127.0,63.1,2593.0,16.0,8.0,4.7,2.3,137.1,7.5,7.42,11.9
2012,North Texas,214.0,12.0,4.0,8.0,0.0,0.333,251.0,334.0,-83.0,214.0,375.0,161.0,57.1,2629.0,14.0,14.0,3.7,3.7,120.8,7.0,6.08,12.3
2012,Western Kentucky,213.0,13.0,7.0,6.0,0.0,0.538,366.0,331.0,35.0,213.0,335.0,122.0,63.6,2667.0,24.0,12.0,7.2,3.6,146.9,8.0,7.78,12.5
2012,Akron,364.0,12.0,1.0,11.0,0.0,0.083,313.0,428.0,-115.0,364.0,583.0,219.0,62.4,3753.0,30.0,18.0,5.1,3.1,127.3,6.4,6.08,10.3
2012,Ball State,319.0,13.0,9.0,4.0,0.0,0.692,437.0,416.0,21.0,319.0,492.0,173.0,64.8,3302.0,28.0,10.0,5.7,2.0,135.9,6.7,6.93,10.4
2012,Miami (OH),311.0,12.0,4.0,8.0,0.0,0.333,280.0,419.0,-139.0,311.0,495.0,184.0,62.8,3584.0,26.0,12.0,5.3,2.4,136.1,7.2,7.2,11.5
2012,Western Michigan,304.0,12.0,4.0,8.0,0.0,0.333,352.0,356.0,-4.0,304.0,511.0,207.0,59.5,3477.0,28.0,21.0,5.5,4.1,126.5,6.8,6.05,11.4
2012,Toledo,271.0,13.0,9.0,4.0,0.0,0.692,410.0,369.0,41.0,271.0,441.0,170.0,61.5,3276.0,19.0,11.0,4.3,2.5,133.1,7.4,7.17,12.1
2012,Ohio,250.0,13.0,9.0,4.0,0.0,0.692,412.0,322.0,90.0,250.0,402.0,152.0,62.2,3139.0,23.0,5.0,5.7,1.2,144.2,7.8,8.39,12.6
2012,Northern Illinois,245.0,14.0,12.0,2.0,0.0,0.857,540.0,278.0,262.0,245.0,410.0,165.0,59.8,3239.0,26.0,6.0,6.3,1.5,144.1,7.9,8.51,13.2
2012,Central Michigan,244.0,13.0,7.0,6.0,0.0,0.538,375.0,421.0,-46.0,244.0,413.0,169.0,59.1,3175.0,23.0,9.0,5.6,2.2,137.7,7.7,7.82,13.0
2012,Bowling Green,239.0,13.0,8.0,5.0,0.0,0.615,298.0,218.0,80.0,239.0,442.0,203.0,54.1,2757.0,16.0,13.0,3.6,2.9,112.5,6.2,5.64,11.5
2012,Massachusetts,237.0,12.0,1.0,11.0,0.0,0.083,152.0,482.0,-330.0,237.0,444.0,207.0,53.4,2240.0,9.0,19.0,2.0,4.3,93.9,5.0,3.52,9.5
2012,Kent State,198.0,14.0,11.0,3.0,0.0,0.786,463.0,343.0,120.0,198.0,358.0,160.0,55.3,2275.0,14.0,11.0,3.9,3.1,115.4,6.4,5.75,11.5
2012,Buffalo,196.0,12.0,4.0,8.0,0.0,0.333,255.0,342.0,-87.0,196.0,380.0,184.0,51.6,2391.0,17.0,10.0,4.5,2.6,113.9,6.3,6.0,12.2
2012,Eastern Michigan,159.0,12.0,2.0,10.0,0.0,0.167,256.0,451.0,-195.0,159.0,308.0,149.0,51.6,2059.0,19.0,15.0,6.2,4.9,118.4,6.7,5.73,12.9
2012,Marshall,424.0,12.0,5.0,7.0,0.0,0.417,491.0,517.0,-26.0,424.0,607.0,183.0,69.9,4381.0,39.0,12.0,6.4,2.0,147.7,7.2,7.61,10.3
2012,Houston,337.0,12.0,5.0,7.0,0.0,0.417,389.0,432.0,-43.0,337.0,591.0,254.0,57.0,3941.0,27.0,20.0,4.6,3.4,121.3,6.7,6.06,11.7
2012,East Carolina,319.0,13.0,8.0,5.0,0.0,0.615,409.0,411.0,-2.0,319.0,488.0,169.0,65.4,3551.0,25.0,14.0,5.1,2.9,137.7,7.3,7.01,11.1
2012,Tulane,310.0,12.0,2.0,10.0,0.0,0.167,257.0,461.0,-204.0,310.0,536.0,226.0,57.8,3359.0,23.0,20.0,4.3,3.7,117.2,6.3,5.45,10.8
2012,UAB,279.0,12.0,3.0,9.0,0.0,0.25,339.0,450.0,-111.0,279.0,479.0,200.0,58.2,3706.0,21.0,13.0,4.4,2.7,132.3,7.7,7.39,13.3
2012,SMU,273.0,13.0,7.0,6.0,0.0,0.538,403.0,334.0,69.0,273.0,516.0,243.0,52.9,3059.0,16.0,15.0,3.1,2.9,107.1,5.9,5.24,11.2
2012,UCF,257.0,14.0,10.0,4.0,0.0,0.714,496.0,309.0,187.0,257.0,412.0,155.0,62.4,3158.0,28.0,7.0,6.8,1.7,145.8,7.7,8.26,12.3
2012,Tulsa,248.0,14.0,11.0,3.0,0.0,0.786,486.0,331.0,155.0,248.0,471.0,223.0,52.7,2960.0,19.0,13.0,4.0,2.8,113.2,6.3,5.85,11.9
2012,Rice,236.0,13.0,7.0,6.0,0.0,0.538,414.0,396.0,18.0,236.0,401.0,165.0,58.9,2933.0,19.0,5.0,4.7,1.2,133.4,7.3,7.7,12.4
2012,UTEP,198.0,12.0,3.0,9.0,0.0,0.25,254.0,357.0,-103.0,198.0,376.0,178.0,52.7,2688.0,16.0,13.0,4.3,3.5,119.8,7.1,6.44,13.6
2012,Memphis,182.0,12.0,4.0,8.0,0.0,0.333,293.0,363.0,-70.0,182.0,283.0,101.0,64.3,1999.0,16.0,3.0,5.7,1.1,140.2,7.1,7.72,11.0
2012,Southern Mississippi,151.0,12.0,0.0,12.0,0.0,0.0,236.0,454.0,-218.0,151.0,313.0,162.0,48.2,2019.0,9.0,13.0,2.9,4.2,103.6,6.5,5.16,13.4
