player_name,birth_date,birthdate_source_url,Year1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,Year2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,Year3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,Year4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4
Allen Bradford,1988-08-31,https://www.pro-football-reference.com/players/B/BradAl00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen Patrick,1927-03-17,https://en.wikipedia.org/wiki/Patrick_Allen_(actor),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen Robinson,1993-08-24,https://www.pro-football-reference.com/players/R/RobiAl02.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alshon Jeffery,1990-02-14,https://www.pro-football-reference.com/players/J/JeffAl00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alvin Pearman,1982-08-10,https://www.pro-football-reference.com/players/P/PearAl00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amari Cooper,1994-06-17,https://www.pro-football-reference.com/players/C/CoopAm00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Debose,1990-09-12,https://en.wikipedia.org/wiki/Andre_Debose,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Johnson HOF,1970-04-29,https://en.wikipedia.org/wiki/Andre_Agassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre King,1973-11-26,https://en.wikipedia.org/wiki/Andre_King,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Roberts,1988-01-09,https://www.pro-football-reference.com/players/R/RobeAn00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre' Davis,1975-10-07,https://www.pro-football-reference.com/players/D/DaviAn21.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrei Iosivas,1999-10-15,https://www.pro-football-reference.com/players/I/IosiAn00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Ogletree,1998-07-28,https://www.pro-football-reference.com/players/O/OgleAn00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Pinnock,1980-03-12,https://www.pro-football-reference.com/players/P/PinnAn00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Quarless,1988-10-06,https://www.pro-football-reference.com/players/Q/QuarAn00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andy Janovich,1993-05-23,https://www.pro-football-reference.com/players/J/JanoAn00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andy Stokes,1981-06-02,https://en.wikipedia.org/wiki/Andy_Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Allen,1988-08-06,https://www.pro-football-reference.com/players/A/AlleAn01.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Becht,1977-08-08,https://www.pro-football-reference.com/players/B/BechAn00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Dixon,1987-09-24,https://www.pro-football-reference.com/players/D/DixoAn00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Fasano,1984-04-20,https://www.pro-football-reference.com/players/F/FasaAn00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Hill,1985-01-02,https://www.pro-football-reference.com/players/H/HillAn00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Lucas,2004-10-08,https://en.wikipedia.org/wiki/Anthony_Lucas_(defensive_end),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony McCoy,1987-12-12,https://www.pro-football-reference.com/players/M/McCoAn00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony McFarland Jr.,1977-12-18,https://www.pro-football-reference.com/players/M/McFaAn20.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Sherman,1988-12-11,https://www.pro-football-reference.com/players/S/SherAn00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Thomas,1977-11-07,https://www.pro-football-reference.com/players/T/ThomAn01.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Bryant,1981-03-09,https://www.pro-football-reference.com/players/B/BryaAn00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Pittman,1985-12-19,https://www.pro-football-reference.com/players/P/PittAn00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antwoine Womack,1978-03-20,https://en.wikipedia.org/wiki/Antwoine_Womack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ArDarius Stewart,1993-12-08,https://www.pro-football-reference.com/players/S/StewAr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arman Shields,1985-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armanti Edwards,1988-03-08,https://www.pro-football-reference.com/players/E/EdwaAr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrelious Benn,1988-09-08,https://www.pro-football-reference.com/players/B/BennAr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arther Love,1977-09-18,https://en.wikipedia.org/wiki/Arther_Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artose Pinner,1978-01-05,https://www.pro-football-reference.com/players/P/PinnAr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashley Lelie,1980-02-16,https://www.pro-football-reference.com/players/L/LeliAs00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Hooper,1994-10-29,https://www.pro-football-reference.com/players/H/HoopAu00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Seferian-Jenkins,1992-09-29,https://en.wikipedia.org/wiki/Austin_Seferian-Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Wheatley,1977-11-16,https://www.pro-football-reference.com/players/W/WheaAu20.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avion Black,1977-04-24,https://www.pro-football-reference.com/players/B/BlacAv00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.J. Askew,1980-08-19,https://www.pro-football-reference.com/players/A/AskeB.00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.J. Cunningham,1989-05-29,https://www.pro-football-reference.com/players/C/CunnB.00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baron Batch,1987-12-21,https://www.pro-football-reference.com/players/B/BatcBa00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beanie Wells,1988-08-07,https://www.pro-football-reference.com/players/W/WellCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bear Pascoe,1986-02-23,https://www.pro-football-reference.com/players/P/PascBe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beau Sandland,1993-02-23,https://en.wikipedia.org/wiki/Beau_Sandland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Hartsock,1980-07-05,https://www.pro-football-reference.com/players/H/HartBe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Koyack,1993-04-09,https://www.pro-football-reference.com/players/K/KoyaBe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Obomanu,1983-10-30,https://www.pro-football-reference.com/players/O/ObomBe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Patrick,1984-08-23,https://www.pro-football-reference.com/players/P/PatrBe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Tate,1988-08-21,https://www.pro-football-reference.com/players/T/TateBe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Troupe,1982-09-01,https://www.pro-football-reference.com/players/T/TrouBe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Watson,1980-12-18,https://www.pro-football-reference.com/players/W/WatsBe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennie Brazell,1982-06-02,https://en.wikipedia.org/wiki/Bennie_Brazell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennie Joppru,1980-01-05,https://www.pro-football-reference.com/players/J/JoppBe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benny Snell Jr.,1998-02-27,https://www.pro-football-reference.com/players/S/SnelBe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernard Berrian,1980-12-27,https://www.pro-football-reference.com/players/B/BerrBe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernard Pierce,1991-05-10,https://www.pro-football-reference.com/players/P/PierBe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernard Scott,1984-02-10,https://www.pro-football-reference.com/players/S/ScotBe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bethel Johnson,1979-02-11,https://www.pro-football-reference.com/players/J/JohnBe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilal Powell,1988-10-27,https://www.pro-football-reference.com/players/P/PoweBi00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Baber,1979-01-17,https://www.pro-football-reference.com/players/B/BabeBi00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billy Bajema,1982-10-31,https://www.pro-football-reference.com/players/B/BajeBi00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bishop Sankey,1992-09-15,https://www.pro-football-reference.com/players/S/SankBi00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bo Scaife,1981-01-06,https://www.pro-football-reference.com/players/S/ScaiBo00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bob Slowikowski,1979-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bobby Newcombe,1979-08-08,https://en.wikipedia.org/wiki/Bobby_Newcombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bobby Wade,1981-02-25,https://www.pro-football-reference.com/players/W/WadeBo00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brad Cottam,1984-11-28,https://www.pro-football-reference.com/players/C/CottBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brad Smelley,1989-05-20,https://www.pro-football-reference.com/players/S/SmelBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brad Sorensen,1988-03-13,https://en.wikipedia.org/wiki/Brad_Sorensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brad St. Louis,1976-08-19,https://en.wikipedia.org/wiki/Brad_St._Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braden Wilson,1989-10-09,https://en.wikipedia.org/wiki/Braden_Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradie Ewing,1989-12-26,https://www.pro-football-reference.com/players/E/EwinBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Drumm,1979-07-12,https://en.wikipedia.org/wiki/Aveion_Cason,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Jackson,1985-10-02,https://www.pro-football-reference.com/players/J/JackBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Jacobs,1982-07-06,https://www.pro-football-reference.com/players/J/JacoBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon LaFell,1986-11-04,https://www.pro-football-reference.com/players/L/LaFeBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Lloyd,1981-07-05,https://www.pro-football-reference.com/players/L/LloyBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Manumaleuna,1980-01-04,https://www.pro-football-reference.com/players/M/ManuBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Miree,1981-04-14,https://www.pro-football-reference.com/players/M/MireBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Myers,1985-09-04,https://www.pro-football-reference.com/players/M/MyerBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Pettigrew,1985-02-23,https://www.pro-football-reference.com/players/P/PettBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braylon Edwards,1983-02-21,https://www.pro-football-reference.com/players/E/EdwaBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brent Celek,1985-01-25,https://www.pro-football-reference.com/players/C/CeleBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breshad Perriman,1993-09-10,https://www.pro-football-reference.com/players/P/PerrBr02.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brett Swain,1985-06-21,https://www.pro-football-reference.com/players/S/SwaiBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Allen,1978-04-01,https://www.pro-football-reference.com/players/A/AlleBr21.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Hartline,1986-11-22,https://www.pro-football-reference.com/players/H/HartBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Jennings,1976-10-14,https://www.pro-football-reference.com/players/J/JennBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Leonard,1984-02-03,https://www.pro-football-reference.com/players/L/LeonBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Quick,1989-06-05,https://www.pro-football-reference.com/players/Q/QuicBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Robiskie,1987-12-03,https://www.pro-football-reference.com/players/R/RobiBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Thomas,2002-10-08,https://www.pro-football-reference.com/players/T/ThomBr06.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Westbrook,1979-09-02,https://www.pro-football-reference.com/players/W/WestBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brice Butler,1990-01-29,https://www.pro-football-reference.com/players/B/ButlBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brody Eldridge,1987-03-31,https://www.pro-football-reference.com/players/E/EldrBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooks Foster,1912-05-11,https://en.wikipedia.org/wiki/Foster_Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Perry,1981-03-22,https://www.pro-football-reference.com/players/P/PerrBr01.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan Fletcher,1979-03-23,https://www.pro-football-reference.com/players/F/FletBr00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryant Johnson,1981-03-07,https://www.pro-football-reference.com/players/J/JohnBr02.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryce Brown,1991-05-14,https://www.pro-football-reference.com/players/B/BrowBr02.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bubba Franks,1978-01-06,https://www.pro-football-reference.com/players/F/FranBu00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.J. Fiedorowicz,1991-10-22,https://www.pro-football-reference.com/players/F/FiedC.00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.J. Prosise,1994-05-20,https://www.pro-football-reference.com/players/P/ProsC.00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvin Johnson HOF,1963-09-10,https://en.wikipedia.org/wiki/Randy_Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cam Skattebo,2002-02-05,https://www.pro-football-reference.com/players/S/SkatCa00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cam Ward,2002-05-25,https://www.pro-football-reference.com/players/W/WardCa00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Artis-Payne,1990-06-23,https://en.wikipedia.org/wiki/Cameron_Artis-Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Morrah,1987-03-18,https://www.pro-football-reference.com/players/M/MorrCa00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carl Ford,1980-10-08,https://www.pro-football-reference.com/players/F/FordCa00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Francis,1981-01-03,https://www.pro-football-reference.com/players/F/FranCa20.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Hyde,1990-09-20,https://www.pro-football-reference.com/players/H/HydeCa00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlton Mitchell,1988-04-06,https://www.pro-football-reference.com/players/M/MitcCa00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carson Wentz,1992-12-30,https://www.pro-football-reference.com/players/W/WentCa00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casey Cramer,1982-01-05,https://www.pro-football-reference.com/players/C/CramCa00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casey Moore,1980-07-26,https://en.wikipedia.org/wiki/Casey_Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cecil Shorts,1987-12-22,https://www.pro-football-reference.com/players/S/ShorCe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cedric Benson,1982-12-28,https://www.pro-football-reference.com/players/B/BensCe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cedric Cobbs,1981-01-09,https://www.pro-football-reference.com/players/C/CobbCe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cedric Houston,1982-06-28,https://www.pro-football-reference.com/players/H/HousCe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cedric Humes,1983-08-07,https://en.wikipedia.org/wiki/Cedric_Humes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cedric James,1979-03-19,https://www.pro-football-reference.com/players/J/JameCe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cedric Peerman,1986-10-10,https://www.pro-football-reference.com/players/P/PeerCe00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Jackson,1985-03-06,https://www.pro-football-reference.com/players/J/JackCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Johnson,1978-01-09,https://www.pro-football-reference.com/players/J/JohnCh01.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Morton,1977-04-04,https://www.pro-football-reference.com/players/M/MortCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Owens,1982-04-03,https://www.pro-football-reference.com/players/O/OwenCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Pennington,1976-06-26,https://www.pro-football-reference.com/players/P/PennCh01.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Williams,1979-01-22,https://www.pro-football-reference.com/players/W/WillCh20.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chandler Williams,1975-11-18,"https://en.wikipedia.org/wiki/Jason_Williams_(basketball,_born_1975)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Clay,1989-02-13,https://www.pro-football-reference.com/players/C/ClayCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Davis,1984-12-01,https://en.wikipedia.org/wiki/Charles_Michael_Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Johnson,1986-07-10,https://www.pro-football-reference.com/players/J/JohnCh98.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Lee,1977-11-19,https://www.pro-football-reference.com/players/L/LeexCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Scott,1739-04,https://en.wikipedia.org/wiki/Charles_Scott_(governor),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charone Peake,1992-10-16,https://www.pro-football-reference.com/players/P/PeakCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chase Edmonds,1996-04-13,https://www.pro-football-reference.com/players/E/EdmoCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chauncey Washington,1985-04-29,https://www.pro-football-reference.com/players/W/WashCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaz Schilens,1985-11-07,https://www.pro-football-reference.com/players/S/SchiCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Baker,1979-11-18,https://www.pro-football-reference.com/players/B/BakeCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Brown,1978-05-09,https://www.pro-football-reference.com/players/B/BrowCh25.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Chambers,1978-08-12,https://www.pro-football-reference.com/players/C/ChamCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Cole,1977-11-12,https://www.pro-football-reference.com/players/C/ColeCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Conley,1992-10-25,https://www.pro-football-reference.com/players/C/ConlCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Cooley,1982-07-11,https://www.pro-football-reference.com/players/C/CoolCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Gragg,1990-06-30,https://www.pro-football-reference.com/players/G/GragCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Henry,1983-05-17,https://www.pro-football-reference.com/players/H/HenrCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Herndon,1996-02-23,https://www.pro-football-reference.com/players/H/HernCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Luzar,1979-02-12,https://www.pro-football-reference.com/players/L/LuzaCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Massey,1979-08-21,https://www.pro-football-reference.com/players/M/MassCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Ogbonnaya,1986-05-20,https://www.pro-football-reference.com/players/O/OgboCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Perry,1981-12-27,https://www.pro-football-reference.com/players/P/PerrCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Rainey,1988-03-02,https://www.pro-football-reference.com/players/R/RainCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Redman,1977-07-07,https://www.pro-football-reference.com/players/R/RedmCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Rodriguez,2000-09-26,https://www.pro-football-reference.com/players/R/RodrCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Thompson,1982-05-19,https://www.pro-football-reference.com/players/T/ThomCh24.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Watson,1999-05-12,https://www.pro-football-reference.com/players/W/WatsCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christine Michael,1990-11-09,https://www.pro-football-reference.com/players/M/MichCh00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ciatrick Fason,1982-10-29,https://www.pro-football-reference.com/players/F/FasoCi00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clarence Moore,1982-09-24,https://www.pro-football-reference.com/players/M/MoorCl00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clark Harris,1984-07-10,https://www.pro-football-reference.com/players/H/HarrCl20.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clay Harbor,1987-07-02,https://www.pro-football-reference.com/players/H/HarbCl00.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
